ds,y
2019-05-31,37.02000045776367
2019-06-03,37.10200119018555
2019-06-04,36.220001220703125
2019-06-05,39.736000061035156
2019-06-06,40.88800048828125
2019-06-07,41.0
2019-06-10,42.04999923706055
2019-06-11,43.827999114990234
2019-06-12,44.59000015258789
2019-06-13,42.07600021362305
2019-06-14,42.25
2019-06-17,43.09600067138672
2019-06-18,45.74399948120117
2019-06-19,45.02199935913086
2019-06-20,44.599998474121094
2019-06-21,43.24399948120117
2019-06-24,44.64799880981445
2019-06-25,44.87799835205078
2019-06-26,44.0620002746582
2019-06-27,43.88999938964844
2019-06-28,44.198001861572266
2019-07-01,46.04199981689453
2019-07-02,45.77799987792969
2019-07-03,47.87799835205078
2019-07-05,46.91400146484375
2019-07-08,46.24800109863281
2019-07-09,45.79399871826172
2019-07-10,46.83000183105469
2019-07-11,47.62799835205078
2019-07-12,47.95000076293945
2019-07-15,49.599998474121094
2019-07-16,49.86000061035156
2019-07-17,51.13399887084961
2019-07-18,51.0099983215332
2019-07-19,51.13800048828125
2019-07-22,51.75
